Condition,Generation,First,Second,ID,Rating
Pair,4,p6-4-1,PEX11-4-1,5,2
Pair,4,p6-4-1,PEX11-4-1,8,3
Pair,4,p6-4-1,PEX11-4-1,10,4
Pair,4,p6-4-1,PEX11-4-1,14,3
Pair,4,p6-4-1,PEX11-4-1,18,2
Pair,4,p6-4-1,PEX11-4-1,19,1
Pair,4,p6-4-1,PEX11-4-1,22,2
Pair,4,p6-4-1,PEX11-4-1,26,1
Pair,4,p6-4-1,PEX11-4-1,29,1
Pair,4,p6-4-1,Y9011112-4-1,3,1
Pair,4,p6-4-1,Y9011112-4-1,6,2
Pair,4,p6-4-1,Y9011112-4-1,9,2
Pair,4,p6-4-1,Y9011112-4-1,10,1
Pair,4,p6-4-1,Y9011112-4-1,15,4
Pair,4,p6-4-1,Y9011112-4-1,17,2
Pair,4,p6-4-1,Y9011112-4-1,21,1
Pair,4,p6-4-1,Y9011112-4-1,24,2
Pair,4,p6-4-1,Y9011112-4-1,27,3
Pair,4,p6-4-1,Y9011112-4-1,28,1
Pair,4,p7-4-1,p8-4-2,1,1
Pair,4,p7-4-1,p8-4-2,4,1
Pair,4,p7-4-1,p8-4-2,9,1
Pair,4,p7-4-1,p8-4-2,10,1
Pair,4,p7-4-1,p8-4-2,13,2
Pair,4,p7-4-1,p8-4-2,17,2
Pair,4,p7-4-1,p8-4-2,20,2
Pair,4,p7-4-1,p8-4-2,22,2
Pair,4,p7-4-1,p8-4-2,27,1
Pair,4,p7-4-1,p8-4-2,30,1
Pair,4,p7-4-1,p9-4-1,2,1
Pair,4,p7-4-1,p9-4-1,5,1
Pair,4,p7-4-1,p9-4-1,7,1
Pair,4,p7-4-1,p9-4-1,11,1
Pair,4,p7-4-1,p9-4-1,14,1
Pair,4,p7-4-1,p9-4-1,17,2
Pair,4,p7-4-1,p9-4-1,19,1
Pair,4,p7-4-1,p9-4-1,23,1
Pair,4,p7-4-1,p9-4-1,25,1
Pair,4,p7-4-1,p9-4-1,28,1
Pair,4,p7-4-1,p10-4-1,1,1
Pair,4,p7-4-1,p10-4-1,4,3
Pair,4,p7-4-1,p10-4-1,9,2
Pair,4,p7-4-1,p10-4-1,11,1
Pair,4,p7-4-1,p10-4-1,13,2
Pair,4,p7-4-1,p10-4-1,16,2
Pair,4,p7-4-1,p10-4-1,20,3
Pair,4,p7-4-1,p10-4-1,24,2
Pair,4,p7-4-1,p10-4-1,27,2
Pair,4,p7-4-1,p10-4-1,30,1
Pair,4,p7-4-1,PEX11-4-1,1,1
Pair,4,p7-4-1,PEX11-4-1,4,1
Pair,4,p7-4-1,PEX11-4-1,9,1
Pair,4,p7-4-1,PEX11-4-1,10,2
Pair,4,p7-4-1,PEX11-4-1,13,1
Pair,4,p7-4-1,PEX11-4-1,16,1
Pair,4,p7-4-1,PEX11-4-1,20,1
Pair,4,p7-4-1,PEX11-4-1,22,3
Pair,4,p7-4-1,PEX11-4-1,26,1
Pair,4,p7-4-1,PEX11-4-1,29,1
Pair,4,p7-4-1,Y9011112-4-1,1,1
Pair,4,p7-4-1,Y9011112-4-1,4,1
Pair,4,p7-4-1,Y9011112-4-1,7,5
Pair,4,p7-4-1,Y9011112-4-1,10,1
Pair,4,p7-4-1,Y9011112-4-1,13,1
Pair,4,p7-4-1,Y9011112-4-1,18,1
Pair,4,p7-4-1,Y9011112-4-1,19,1
Pair,4,p7-4-1,Y9011112-4-1,22,2
Pair,4,p7-4-1,Y9011112-4-1,25,1
Pair,4,p7-4-1,Y9011112-4-1,30,2
Pair,4,p8-4-2,p9-4-1,1,4
Pair,4,p8-4-2,p9-4-1,4,4
Pair,4,p8-4-2,p9-4-1,7,2
Pair,4,p8-4-2,p9-4-1,10,4
Pair,4,p8-4-2,p9-4-1,13,3
Pair,4,p8-4-2,p9-4-1,16,2
Pair,4,p8-4-2,p9-4-1,20,4
Pair,4,p8-4-2,p9-4-1,23,4
Pair,4,p8-4-2,p9-4-1,26,1
Pair,4,p8-4-2,p9-4-1,29,1
Pair,4,p8-4-2,p10-4-1,3,2
Pair,4,p8-4-2,p10-4-1,6,2
Pair,4,p8-4-2,p10-4-1,8,1
Pair,4,p8-4-2,p10-4-1,10,1
Pair,4,p8-4-2,p10-4-1,15,1
Pair,4,p8-4-2,p10-4-1,18,2
Pair,4,p8-4-2,p10-4-1,20,1
Pair,4,p8-4-2,p10-4-1,23,1
Pair,4,p8-4-2,p10-4-1,25,2
Pair,4,p8-4-2,p10-4-1,28,2
Pair,4,p8-4-2,PEX11-4-1,2,3
Pair,4,p8-4-2,PEX11-4-1,5,2
Pair,4,p8-4-2,PEX11-4-1,7,5
Pair,4,p8-4-2,PEX11-4-1,10,4
Pair,4,p8-4-2,PEX11-4-1,14,4
Pair,4,p8-4-2,PEX11-4-1,16,3
Pair,4,p8-4-2,PEX11-4-1,20,4
Pair,4,p8-4-2,PEX11-4-1,24,4
Pair,4,p8-4-2,PEX11-4-1,25,4
Pair,4,p8-4-2,PEX11-4-1,29,4
Pair,4,p8-4-2,Y9011112-4-1,1,1
Pair,4,p8-4-2,Y9011112-4-1,4,1
Pair,4,p8-4-2,Y9011112-4-1,9,1
Pair,4,p8-4-2,Y9011112-4-1,11,1
Pair,4,p8-4-2,Y9011112-4-1,13,1
Pair,4,p8-4-2,Y9011112-4-1,18,2
Pair,4,p8-4-2,Y9011112-4-1,19,1
Pair,4,p8-4-2,Y9011112-4-1,23,1
Pair,4,p8-4-2,Y9011112-4-1,26,1
Pair,4,p8-4-2,Y9011112-4-1,29,2
Pair,4,p9-4-1,p10-4-1,3,1
Pair,4,p9-4-1,p10-4-1,6,2
Pair,4,p9-4-1,p10-4-1,8,1
Pair,4,p9-4-1,p10-4-1,11,1
Pair,4,p9-4-1,p10-4-1,15,2
Pair,4,p9-4-1,p10-4-1,17,1
Pair,4,p9-4-1,p10-4-1,20,1
Pair,4,p9-4-1,p10-4-1,24,2
Pair,4,p9-4-1,p10-4-1,27,1
Pair,4,p9-4-1,p10-4-1,28,1
Pair,4,p9-4-1,PEX11-4-1,3,1
Pair,4,p9-4-1,PEX11-4-1,6,1
Pair,4,p9-4-1,PEX11-4-1,9,1
Pair,4,p9-4-1,PEX11-4-1,12,1
Pair,4,p9-4-1,PEX11-4-1,15,1
Pair,4,p9-4-1,PEX11-4-1,17,2
Pair,4,p9-4-1,PEX11-4-1,19,3
Pair,4,p9-4-1,PEX11-4-1,22,2
Pair,4,p9-4-1,PEX11-4-1,26,1
Pair,4,p9-4-1,PEX11-4-1,29,1
Pair,4,p9-4-1,Y9011112-4-1,1,1
Pair,4,p9-4-1,Y9011112-4-1,4,1
Pair,4,p9-4-1,Y9011112-4-1,9,1
Pair,4,p9-4-1,Y9011112-4-1,12,2
Pair,4,p9-4-1,Y9011112-4-1,13,1
Pair,4,p9-4-1,Y9011112-4-1,18,1
Pair,4,p9-4-1,Y9011112-4-1,21,1
Pair,4,p9-4-1,Y9011112-4-1,22,1
Pair,4,p9-4-1,Y9011112-4-1,25,1
Pair,4,p9-4-1,Y9011112-4-1,30,1
Pair,4,p10-4-1,PEX11-4-1,3,2
Pair,4,p10-4-1,PEX11-4-1,6,5
Pair,4,p10-4-1,PEX11-4-1,7,5
Pair,4,p10-4-1,PEX11-4-1,10,4
Pair,4,p10-4-1,PEX11-4-1,15,3
Pair,4,p10-4-1,PEX11-4-1,17,3
Pair,4,p10-4-1,PEX11-4-1,19,2
Pair,4,p10-4-1,PEX11-4-1,24,2
Pair,4,p10-4-1,PEX11-4-1,26,2
Pair,4,p10-4-1,PEX11-4-1,29,2
Pair,4,p10-4-1,Y9011112-4-1,3,2
Pair,4,p10-4-1,Y9011112-4-1,6,2
Pair,4,p10-4-1,Y9011112-4-1,8,4
Pair,4,p10-4-1,Y9011112-4-1,12,3
Pair,4,p10-4-1,Y9011112-4-1,15,4
Pair,4,p10-4-1,Y9011112-4-1,18,2
Pair,4,p10-4-1,Y9011112-4-1,20,4
Pair,4,p10-4-1,Y9011112-4-1,23,3
Pair,4,p10-4-1,Y9011112-4-1,27,2
Pair,4,p10-4-1,Y9011112-4-1,30,2
Pair,4,PEX11-4-1,Y9011112-4-1,2,2
Pair,4,PEX11-4-1,Y9011112-4-1,5,2
Pair,4,PEX11-4-1,Y9011112-4-1,8,2
Pair,4,PEX11-4-1,Y9011112-4-1,12,2
Pair,4,PEX11-4-1,Y9011112-4-1,14,2
Pair,4,PEX11-4-1,Y9011112-4-1,17,1
Pair,4,PEX11-4-1,Y9011112-4-1,21,1
Pair,4,PEX11-4-1,Y9011112-4-1,22,2
Pair,4,PEX11-4-1,Y9011112-4-1,25,1
Pair,4,PEX11-4-1,Y9011112-4-1,28,1
Pair,5,p1-5-1,p2-5-1,1,3
Pair,5,p1-5-1,p2-5-1,4,4
Pair,5,p1-5-1,p2-5-1,8,2
Pair,5,p1-5-1,p2-5-1,10,2
Pair,5,p1-5-1,p2-5-1,13,3
Pair,5,p1-5-1,p2-5-1,16,4
Pair,5,p1-5-1,p2-5-1,21,4
Pair,5,p1-5-1,p2-5-1,22,4
Pair,5,p1-5-1,p2-5-1,25,2
Pair,5,p1-5-1,p2-5-1,30,2
Pair,5,p1-5-1,p3-5-1,2,5
Pair,5,p1-5-1,p3-5-1,5,3
Pair,5,p1-5-1,p3-5-1,8,2
Pair,5,p1-5-1,p3-5-1,11,1
Pair,5,p1-5-1,p3-5-1,14,3
Pair,5,p1-5-1,p3-5-1,16,3
Pair,5,p1-5-1,p3-5-1,21,3
Pair,5,p1-5-1,p3-5-1,23,2
Pair,5,p1-5-1,p3-5-1,26,2
Pair,5,p1-5-1,p3-5-1,28,2
Pair,5,p1-5-1,p5-5-1,2,2
Pair,5,p1-5-1,p5-5-1,5,3
Pair,5,p1-5-1,p5-5-1,9,3
Pair,5,p1-5-1,p5-5-1,12,3
Pair,5,p1-5-1,p5-5-1,14,2
Pair,5,p1-5-1,p5-5-1,18,3
Pair,5,p1-5-1,p5-5-1,19,3
Pair,5,p1-5-1,p5-5-1,22,3
Pair,5,p1-5-1,p5-5-1,26,4
Pair,5,p1-5-1,p5-5-1,30,2
Pair,5,p1-5-1,p6-5-1,1,4
Pair,5,p1-5-1,p6-5-1,4,2
Pair,5,p1-5-1,p6-5-1,9,2
Pair,5,p1-5-1,p6-5-1,11,2
Pair,5,p1-5-1,p6-5-1,13,4
Pair,5,p1-5-1,p6-5-1,16,4
Pair,5,p1-5-1,p6-5-1,20,4
Pair,5,p1-5-1,p6-5-1,22,5
Pair,5,p1-5-1,p6-5-1,25,4
Pair,5,p1-5-1,p6-5-1,30,3
Pair,5,p1-5-1,p7-5-1,2,4
Pair,5,p1-5-1,p7-5-1,5,2
Pair,5,p1-5-1,p7-5-1,7,4
Pair,5,p1-5-1,p7-5-1,11,1
Pair,5,p1-5-1,p7-5-1,14,2
Pair,5,p1-5-1,p7-5-1,16,3
Pair,5,p1-5-1,p7-5-1,20,2
Pair,5,p1-5-1,p7-5-1,24,2
Pair,5,p1-5-1,p7-5-1,27,2
Pair,5,p1-5-1,p7-5-1,29,3
Pair,5,p1-5-1,p8-5-1,2,3
Pair,5,p1-5-1,p8-5-1,5,1
Pair,5,p1-5-1,p8-5-1,8,1
Pair,5,p1-5-1,p8-5-1,10,1
Pair,5,p1-5-1,p8-5-1,14,1
Pair,5,p1-5-1,p8-5-1,18,1
Pair,5,p1-5-1,p8-5-1,21,2
Pair,5,p1-5-1,p8-5-1,22,2
Pair,5,p1-5-1,p8-5-1,26,1
Pair,5,p1-5-1,p8-5-1,28,1
Pair,5,p1-5-1,p9-5-1,1,1
Pair,5,p1-5-1,p9-5-1,4,1
Pair,5,p1-5-1,p9-5-1,7,1
Pair,5,p1-5-1,p9-5-1,11,1
Pair,5,p1-5-1,p9-5-1,13,1
Pair,5,p1-5-1,p9-5-1,18,1
Pair,5,p1-5-1,p9-5-1,19,1
Pair,5,p1-5-1,p9-5-1,24,2
Pair,5,p1-5-1,p9-5-1,27,1
Pair,5,p1-5-1,p9-5-1,29,1
Pair,5,p1-5-1,p10-5-1,1,3
Pair,5,p1-5-1,p10-5-1,4,5
Pair,5,p1-5-1,p10-5-1,8,3
Pair,5,p1-5-1,p10-5-1,10,3
Pair,5,p1-5-1,p10-5-1,13,2
Pair,5,p1-5-1,p10-5-1,17,4
Pair,5,p1-5-1,p10-5-1,21,4
Pair,5,p1-5-1,p10-5-1,22,2
Pair,5,p1-5-1,p10-5-1,25,4
Pair,5,p1-5-1,p10-5-1,30,3
Pair,5,p1-5-1,Y9011112-5-1,1,4
Pair,5,p1-5-1,Y9011112-5-1,4,4
Pair,5,p1-5-1,Y9011112-5-1,7,2
Pair,5,p1-5-1,Y9011112-5-1,12,3
Pair,5,p1-5-1,Y9011112-5-1,13,4
Pair,5,p1-5-1,Y9011112-5-1,16,4
Pair,5,p1-5-1,Y9011112-5-1,19,2
Pair,5,p1-5-1,Y9011112-5-1,22,4
Pair,5,p1-5-1,Y9011112-5-1,27,1
Pair,5,p1-5-1,Y9011112-5-1,28,4
Pair,5,p2-5-1,p3-5-1,2,3
Pair,5,p2-5-1,p3-5-1,5,3
Pair,5,p2-5-1,p3-5-1,7,2
Pair,5,p2-5-1,p3-5-1,10,2
Pair,5,p2-5-1,p3-5-1,14,2
Pair,5,p2-5-1,p3-5-1,16,2
Pair,5,p2-5-1,p3-5-1,19,3
Pair,5,p2-5-1,p3-5-1,22,2
Pair,5,p2-5-1,p3-5-1,25,2
Pair,5,p2-5-1,p3-5-1,28,1
Pair,5,p2-5-1,p5-5-1,1,1
Pair,5,p2-5-1,p5-5-1,4,3
Pair,5,p2-5-1,p5-5-1,7,2
Pair,5,p2-5-1,p5-5-1,12,3
Pair,5,p2-5-1,p5-5-1,13,1
Pair,5,p2-5-1,p5-5-1,18,1
Pair,5,p2-5-1,p5-5-1,20,2
Pair,5,p2-5-1,p5-5-1,23,2
Pair,5,p2-5-1,p5-5-1,27,3
Pair,5,p2-5-1,p5-5-1,30,1
Pair,5,p2-5-1,p6-5-1,3,3
Pair,5,p2-5-1,p6-5-1,6,2
Pair,5,p2-5-1,p6-5-1,7,1
Pair,5,p2-5-1,p6-5-1,11,1
Pair,5,p2-5-1,p6-5-1,15,2
Pair,5,p2-5-1,p6-5-1,18,2
Pair,5,p2-5-1,p6-5-1,21,2
Pair,5,p2-5-1,p6-5-1,23,3
Pair,5,p2-5-1,p6-5-1,25,3
Pair,5,p2-5-1,p6-5-1,30,1
Pair,5,p2-5-1,p7-5-1,2,4
Pair,5,p2-5-1,p7-5-1,5,2
Pair,5,p2-5-1,p7-5-1,7,4
Pair,5,p2-5-1,p7-5-1,11,1
Pair,5,p2-5-1,p7-5-1,14,3
Pair,5,p2-5-1,p7-5-1,16,1
Pair,5,p2-5-1,p7-5-1,20,2
Pair,5,p2-5-1,p7-5-1,24,2
Pair,5,p2-5-1,p7-5-1,26,1
Pair,5,p2-5-1,p7-5-1,28,1
Pair,5,p2-5-1,p8-5-1,2,4
Pair,5,p2-5-1,p8-5-1,5,1
Pair,5,p2-5-1,p8-5-1,8,1
Pair,5,p2-5-1,p8-5-1,12,1
Pair,5,p2-5-1,p8-5-1,14,1
Pair,5,p2-5-1,p8-5-1,17,1
Pair,5,p2-5-1,p8-5-1,20,2
Pair,5,p2-5-1,p8-5-1,22,2
Pair,5,p2-5-1,p8-5-1,25,1
Pair,5,p2-5-1,p8-5-1,30,1
Pair,5,p2-5-1,p9-5-1,3,2
Pair,5,p2-5-1,p9-5-1,6,1
Pair,5,p2-5-1,p9-5-1,9,2
Pair,5,p2-5-1,p9-5-1,11,1
Pair,5,p2-5-1,p9-5-1,15,1
Pair,5,p2-5-1,p9-5-1,17,1
Pair,5,p2-5-1,p9-5-1,21,1
Pair,5,p2-5-1,p9-5-1,24,2
Pair,5,p2-5-1,p9-5-1,25,1
Pair,5,p2-5-1,p9-5-1,29,2
Pair,5,p2-5-1,p10-5-1,1,1
Pair,5,p2-5-1,p10-5-1,4,2
Pair,5,p2-5-1,p10-5-1,9,2
Pair,5,p2-5-1,p10-5-1,12,2
Pair,5,p2-5-1,p10-5-1,13,2
Pair,5,p2-5-1,p10-5-1,17,2
Pair,5,p2-5-1,p10-5-1,21,1
Pair,5,p2-5-1,p10-5-1,23,2
Pair,5,p2-5-1,p10-5-1,26,1
Pair,5,p2-5-1,p10-5-1,28,3
Pair,5,p2-5-1,Y9011112-5-1,3,3
Pair,5,p2-5-1,Y9011112-5-1,6,4
Pair,5,p2-5-1,Y9011112-5-1,7,5
Pair,5,p2-5-1,Y9011112-5-1,12,4
Pair,5,p2-5-1,Y9011112-5-1,15,2
Pair,5,p2-5-1,Y9011112-5-1,17,2
Pair,5,p2-5-1,Y9011112-5-1,19,1
Pair,5,p2-5-1,Y9011112-5-1,23,2
Pair,5,p2-5-1,Y9011112-5-1,25,2
Pair,5,p2-5-1,Y9011112-5-1,30,4
Pair,5,p3-5-1,p5-5-1,1,4
Pair,5,p3-5-1,p5-5-1,4,3
Pair,5,p3-5-1,p5-5-1,8,3
Pair,5,p3-5-1,p5-5-1,12,3
Pair,5,p3-5-1,p5-5-1,13,2
Pair,5,p3-5-1,p5-5-1,17,3
Pair,5,p3-5-1,p5-5-1,21,4
Pair,5,p3-5-1,p5-5-1,23,2
Pair,5,p3-5-1,p5-5-1,26,3
Pair,5,p3-5-1,p5-5-1,30,3
Pair,5,p3-5-1,p6-5-1,3,5
Pair,5,p3-5-1,p6-5-1,6,5
Pair,5,p3-5-1,p6-5-1,9,3
Pair,5,p3-5-1,p6-5-1,11,4
Pair,5,p3-5-1,p6-5-1,15,3
Pair,5,p3-5-1,p6-5-1,17,5
Pair,5,p3-5-1,p6-5-1,21,4
Pair,5,p3-5-1,p6-5-1,24,3
Pair,5,p3-5-1,p6-5-1,25,4
Pair,5,p3-5-1,p6-5-1,30,3
Pair,5,p3-5-1,p7-5-1,2,5
Pair,5,p3-5-1,p7-5-1,5,5
Pair,5,p3-5-1,p7-5-1,7,5
Pair,5,p3-5-1,p7-5-1,10,5
Pair,5,p3-5-1,p7-5-1,14,5
Pair,5,p3-5-1,p7-5-1,17,5
Pair,5,p3-5-1,p7-5-1,21,3
Pair,5,p3-5-1,p7-5-1,24,4
Pair,5,p3-5-1,p7-5-1,27,5
Pair,5,p3-5-1,p7-5-1,30,3
Pair,5,p3-5-1,p8-5-1,1,1
Pair,5,p3-5-1,p8-5-1,4,1
Pair,5,p3-5-1,p8-5-1,7,1
Pair,5,p3-5-1,p8-5-1,11,1
Pair,5,p3-5-1,p8-5-1,13,1
Pair,5,p3-5-1,p8-5-1,17,1
Pair,5,p3-5-1,p8-5-1,19,1
Pair,5,p3-5-1,p8-5-1,24,2
Pair,5,p3-5-1,p8-5-1,27,1
Pair,5,p3-5-1,p8-5-1,30,1
Pair,5,p3-5-1,p9-5-1,2,1
Pair,5,p3-5-1,p9-5-1,5,1
Pair,5,p3-5-1,p9-5-1,9,1
Pair,5,p3-5-1,p9-5-1,12,1
Pair,5,p3-5-1,p9-5-1,14,1
Pair,5,p3-5-1,p9-5-1,16,1
Pair,5,p3-5-1,p9-5-1,19,1
Pair,5,p3-5-1,p9-5-1,23,1
Pair,5,p3-5-1,p9-5-1,26,1
Pair,5,p3-5-1,p9-5-1,30,1
Pair,5,p3-5-1,p10-5-1,2,4
Pair,5,p3-5-1,p10-5-1,5,2
Pair,5,p3-5-1,p10-5-1,8,2
Pair,5,p3-5-1,p10-5-1,10,4
Pair,5,p3-5-1,p10-5-1,14,3
Pair,5,p3-5-1,p10-5-1,17,2
Pair,5,p3-5-1,p10-5-1,19,2
Pair,5,p3-5-1,p10-5-1,22,2
Pair,5,p3-5-1,p10-5-1,25,3
Pair,5,p3-5-1,p10-5-1,29,2
Pair,5,p3-5-1,Y9011112-5-1,3,3
Pair,5,p3-5-1,Y9011112-5-1,6,2
Pair,5,p3-5-1,Y9011112-5-1,7,2
Pair,5,p3-5-1,Y9011112-5-1,12,4
Pair,5,p3-5-1,Y9011112-5-1,15,3
Pair,5,p3-5-1,Y9011112-5-1,18,3
Pair,5,p3-5-1,Y9011112-5-1,20,4
Pair,5,p3-5-1,Y9011112-5-1,22,3
Pair,5,p3-5-1,Y9011112-5-1,25,2
Pair,5,p3-5-1,Y9011112-5-1,29,2
Pair,5,p5-5-1,p6-5-1,1,3
Pair,5,p5-5-1,p6-5-1,4,4
Pair,5,p5-5-1,p6-5-1,9,3
Pair,5,p5-5-1,p6-5-1,10,4
Pair,5,p5-5-1,p6-5-1,13,3
Pair,5,p5-5-1,p6-5-1,16,2
Pair,5,p5-5-1,p6-5-1,20,3
Pair,5,p5-5-1,p6-5-1,23,4
Pair,5,p5-5-1,p6-5-1,26,4
Pair,5,p5-5-1,p6-5-1,30,2
Pair,5,p5-5-1,p7-5-1,1,2
Pair,5,p5-5-1,p7-5-1,4,2
Pair,5,p5-5-1,p7-5-1,7,2
Pair,5,p5-5-1,p7-5-1,11,1
Pair,5,p5-5-1,p7-5-1,13,3
Pair,5,p5-5-1,p7-5-1,18,2
Pair,5,p5-5-1,p7-5-1,21,3
Pair,5,p5-5-1,p7-5-1,23,2
Pair,5,p5-5-1,p7-5-1,25,3
Pair,5,p5-5-1,p7-5-1,29,2
Pair,5,p5-5-1,p8-5-1,2,1
Pair,5,p5-5-1,p8-5-1,5,1
Pair,5,p5-5-1,p8-5-1,8,1
Pair,5,p5-5-1,p8-5-1,12,1
Pair,5,p5-5-1,p8-5-1,14,1
Pair,5,p5-5-1,p8-5-1,18,1
Pair,5,p5-5-1,p8-5-1,19,1
Pair,5,p5-5-1,p8-5-1,24,2
Pair,5,p5-5-1,p8-5-1,25,1
Pair,5,p5-5-1,p8-5-1,28,1
Pair,5,p5-5-1,p9-5-1,2,1
Pair,5,p5-5-1,p9-5-1,5,1
Pair,5,p5-5-1,p9-5-1,7,1
Pair,5,p5-5-1,p9-5-1,10,1
Pair,5,p5-5-1,p9-5-1,14,1
Pair,5,p5-5-1,p9-5-1,17,2
Pair,5,p5-5-1,p9-5-1,21,1
Pair,5,p5-5-1,p9-5-1,22,1
Pair,5,p5-5-1,p9-5-1,27,1
Pair,5,p5-5-1,p9-5-1,28,1
Pair,5,p5-5-1,p10-5-1,1,5
Pair,5,p5-5-1,p10-5-1,4,5
Pair,5,p5-5-1,p10-5-1,7,4
Pair,5,p5-5-1,p10-5-1,10,5
Pair,5,p5-5-1,p10-5-1,13,5
Pair,5,p5-5-1,p10-5-1,17,5
Pair,5,p5-5-1,p10-5-1,21,5
Pair,5,p5-5-1,p10-5-1,24,4
Pair,5,p5-5-1,p10-5-1,26,5
Pair,5,p5-5-1,p10-5-1,28,5
Pair,5,p5-5-1,Y9011112-5-1,1,3
Pair,5,p5-5-1,Y9011112-5-1,4,2
Pair,5,p5-5-1,Y9011112-5-1,8,2
Pair,5,p5-5-1,Y9011112-5-1,12,4
Pair,5,p5-5-1,Y9011112-5-1,13,1
Pair,5,p5-5-1,Y9011112-5-1,17,1
Pair,5,p5-5-1,Y9011112-5-1,21,2
Pair,5,p5-5-1,Y9011112-5-1,22,4
Pair,5,p5-5-1,Y9011112-5-1,27,4
Pair,5,p5-5-1,Y9011112-5-1,30,2
Pair,5,p6-5-1,p7-5-1,2,4
Pair,5,p6-5-1,p7-5-1,5,4
Pair,5,p6-5-1,p7-5-1,9,3
Pair,5,p6-5-1,p7-5-1,12,5
Pair,5,p6-5-1,p7-5-1,14,4
Pair,5,p6-5-1,p7-5-1,16,2
Pair,5,p6-5-1,p7-5-1,20,3
Pair,5,p6-5-1,p7-5-1,24,3
Pair,5,p6-5-1,p7-5-1,25,4
Pair,5,p6-5-1,p7-5-1,29,5
Pair,5,p6-5-1,p8-5-1,1,1
Pair,5,p6-5-1,p8-5-1,4,1
Pair,5,p6-5-1,p8-5-1,9,1
Pair,5,p6-5-1,p8-5-1,10,1
Pair,5,p6-5-1,p8-5-1,13,1
Pair,5,p6-5-1,p8-5-1,17,1
Pair,5,p6-5-1,p8-5-1,21,1
Pair,5,p6-5-1,p8-5-1,24,2
Pair,5,p6-5-1,p8-5-1,27,1
Pair,5,p6-5-1,p8-5-1,30,1
Pair,5,p6-5-1,p9-5-1,2,1
Pair,5,p6-5-1,p9-5-1,5,2
Pair,5,p6-5-1,p9-5-1,9,1
Pair,5,p6-5-1,p9-5-1,11,1
Pair,5,p6-5-1,p9-5-1,14,1
Pair,5,p6-5-1,p9-5-1,18,1
Pair,5,p6-5-1,p9-5-1,20,1
Pair,5,p6-5-1,p9-5-1,22,1
Pair,5,p6-5-1,p9-5-1,25,1
Pair,5,p6-5-1,p9-5-1,30,1
Pair,5,p6-5-1,p10-5-1,2,4
Pair,5,p6-5-1,p10-5-1,5,3
Pair,5,p6-5-1,p10-5-1,8,4
Pair,5,p6-5-1,p10-5-1,12,4
Pair,5,p6-5-1,p10-5-1,14,4
Pair,5,p6-5-1,p10-5-1,18,3
Pair,5,p6-5-1,p10-5-1,21,4
Pair,5,p6-5-1,p10-5-1,23,4
Pair,5,p6-5-1,p10-5-1,25,4
Pair,5,p6-5-1,p10-5-1,29,4
Pair,5,p6-5-1,Y9011112-5-1,1,2
Pair,5,p6-5-1,Y9011112-5-1,4,4
Pair,5,p6-5-1,Y9011112-5-1,8,3
Pair,5,p6-5-1,Y9011112-5-1,10,2
Pair,5,p6-5-1,Y9011112-5-1,13,2
Pair,5,p6-5-1,Y9011112-5-1,17,3
Pair,5,p6-5-1,Y9011112-5-1,19,1
Pair,5,p6-5-1,Y9011112-5-1,23,2
Pair,5,p6-5-1,Y9011112-5-1,27,1
Pair,5,p6-5-1,Y9011112-5-1,29,3
Pair,5,p7-5-1,p8-5-1,2,3
Pair,5,p7-5-1,p8-5-1,5,1
Pair,5,p7-5-1,p8-5-1,8,1
Pair,5,p7-5-1,p8-5-1,12,1
Pair,5,p7-5-1,p8-5-1,14,1
Pair,5,p7-5-1,p8-5-1,17,1
Pair,5,p7-5-1,p8-5-1,19,2
Pair,5,p7-5-1,p8-5-1,22,3
Pair,5,p7-5-1,p8-5-1,25,2
Pair,5,p7-5-1,p8-5-1,30,1
Pair,5,p7-5-1,p9-5-1,3,1
Pair,5,p7-5-1,p9-5-1,6,1
Pair,5,p7-5-1,p9-5-1,8,1
Pair,5,p7-5-1,p9-5-1,12,1
Pair,5,p7-5-1,p9-5-1,15,1
Pair,5,p7-5-1,p9-5-1,16,1
Pair,5,p7-5-1,p9-5-1,20,2
Pair,5,p7-5-1,p9-5-1,22,1
Pair,5,p7-5-1,p9-5-1,26,1
Pair,5,p7-5-1,p9-5-1,28,1
Pair,5,p7-5-1,p10-5-1,2,4
Pair,5,p7-5-1,p10-5-1,5,4
Pair,5,p7-5-1,p10-5-1,8,2
Pair,5,p7-5-1,p10-5-1,11,1
Pair,5,p7-5-1,p10-5-1,14,2
Pair,5,p7-5-1,p10-5-1,18,2
Pair,5,p7-5-1,p10-5-1,21,3
Pair,5,p7-5-1,p10-5-1,23,2
Pair,5,p7-5-1,p10-5-1,25,2
Pair,5,p7-5-1,p10-5-1,29,2
Pair,5,p7-5-1,Y9011112-5-1,1,3
Pair,5,p7-5-1,Y9011112-5-1,4,3
Pair,5,p7-5-1,Y9011112-5-1,8,1
Pair,5,p7-5-1,Y9011112-5-1,10,4
Pair,5,p7-5-1,Y9011112-5-1,13,3
Pair,5,p7-5-1,Y9011112-5-1,16,2
Pair,5,p7-5-1,Y9011112-5-1,19,2
Pair,5,p7-5-1,Y9011112-5-1,22,2
Pair,5,p7-5-1,Y9011112-5-1,25,2
Pair,5,p7-5-1,Y9011112-5-1,30,4
Pair,5,p8-5-1,p9-5-1,1,4
Pair,5,p8-5-1,p9-5-1,4,4
Pair,5,p8-5-1,p9-5-1,7,3
