"","PhotoID","Condition","Generation","First","Second","ID","Rating"
"2318",517,"Pair",4,"p7-4-1","Y9011112-4-1",22,2
"2319",517,"Pair",4,"p7-4-1","Y9011112-4-1",25,1
"2320",517,"Pair",4,"p7-4-1","Y9011112-4-1",30,2
"2321",518,"Pair",4,"p8-4-2","p9-4-1",1,4
"2322",518,"Pair",4,"p8-4-2","p9-4-1",4,4
"2323",518,"Pair",4,"p8-4-2","p9-4-1",7,2
"2324",518,"Pair",4,"p8-4-2","p9-4-1",10,4
"2325",518,"Pair",4,"p8-4-2","p9-4-1",13,3
"2326",518,"Pair",4,"p8-4-2","p9-4-1",16,2
"2327",518,"Pair",4,"p8-4-2","p9-4-1",20,4
"2328",518,"Pair",4,"p8-4-2","p9-4-1",23,4
"2329",518,"Pair",4,"p8-4-2","p9-4-1",26,1
"2330",518,"Pair",4,"p8-4-2","p9-4-1",29,1
"2331",519,"Pair",4,"p8-4-2","p10-4-1",3,2
"2332",519,"Pair",4,"p8-4-2","p10-4-1",6,2
"2333",519,"Pair",4,"p8-4-2","p10-4-1",8,1
"2334",519,"Pair",4,"p8-4-2","p10-4-1",10,1
"2335",519,"Pair",4,"p8-4-2","p10-4-1",15,1
"2336",519,"Pair",4,"p8-4-2","p10-4-1",18,2
"2337",519,"Pair",4,"p8-4-2","p10-4-1",20,1
"2338",519,"Pair",4,"p8-4-2","p10-4-1",23,1
"2339",519,"Pair",4,"p8-4-2","p10-4-1",25,2
"2340",519,"Pair",4,"p8-4-2","p10-4-1",28,2
"2341",520,"Pair",4,"p8-4-2","PEX11-4-1",2,3
"2342",520,"Pair",4,"p8-4-2","PEX11-4-1",5,2
"2343",520,"Pair",4,"p8-4-2","PEX11-4-1",7,5
"2344",520,"Pair",4,"p8-4-2","PEX11-4-1",10,4
"2345",520,"Pair",4,"p8-4-2","PEX11-4-1",14,4
"2346",520,"Pair",4,"p8-4-2","PEX11-4-1",16,3
"2347",520,"Pair",4,"p8-4-2","PEX11-4-1",20,4
"2348",520,"Pair",4,"p8-4-2","PEX11-4-1",24,4
"2349",520,"Pair",4,"p8-4-2","PEX11-4-1",25,4
"2350",520,"Pair",4,"p8-4-2","PEX11-4-1",29,4
"2351",521,"Pair",4,"p8-4-2","Y9011112-4-1",1,1
"2352",521,"Pair",4,"p8-4-2","Y9011112-4-1",4,1
"2353",521,"Pair",4,"p8-4-2","Y9011112-4-1",9,1
"2354",521,"Pair",4,"p8-4-2","Y9011112-4-1",11,1
"2355",521,"Pair",4,"p8-4-2","Y9011112-4-1",13,1
"2356",521,"Pair",4,"p8-4-2","Y9011112-4-1",18,2
"2357",521,"Pair",4,"p8-4-2","Y9011112-4-1",19,1
"2358",521,"Pair",4,"p8-4-2","Y9011112-4-1",23,1
"2359",521,"Pair",4,"p8-4-2","Y9011112-4-1",26,1
"2360",521,"Pair",4,"p8-4-2","Y9011112-4-1",29,2
"2361",522,"Pair",4,"p9-4-1","p10-4-1",3,1
"2362",522,"Pair",4,"p9-4-1","p10-4-1",6,2
"2363",522,"Pair",4,"p9-4-1","p10-4-1",8,1
"2364",522,"Pair",4,"p9-4-1","p10-4-1",11,1
"2365",522,"Pair",4,"p9-4-1","p10-4-1",15,2
"2366",522,"Pair",4,"p9-4-1","p10-4-1",17,1
"2367",522,"Pair",4,"p9-4-1","p10-4-1",20,1
"2368",522,"Pair",4,"p9-4-1","p10-4-1",24,2
"2369",522,"Pair",4,"p9-4-1","p10-4-1",27,1
"2370",522,"Pair",4,"p9-4-1","p10-4-1",28,1
"2371",523,"Pair",4,"p9-4-1","PEX11-4-1",3,1
"2372",523,"Pair",4,"p9-4-1","PEX11-4-1",6,1
"2373",523,"Pair",4,"p9-4-1","PEX11-4-1",9,1
"2374",523,"Pair",4,"p9-4-1","PEX11-4-1",12,1
"2375",523,"Pair",4,"p9-4-1","PEX11-4-1",15,1
"2376",523,"Pair",4,"p9-4-1","PEX11-4-1",17,2
"2377",523,"Pair",4,"p9-4-1","PEX11-4-1",19,3
"2378",523,"Pair",4,"p9-4-1","PEX11-4-1",22,2
"2379",523,"Pair",4,"p9-4-1","PEX11-4-1",26,1
"2380",523,"Pair",4,"p9-4-1","PEX11-4-1",29,1
"2381",524,"Pair",4,"p9-4-1","Y9011112-4-1",1,1
"2382",524,"Pair",4,"p9-4-1","Y9011112-4-1",4,1
"2383",524,"Pair",4,"p9-4-1","Y9011112-4-1",9,1
"2384",524,"Pair",4,"p9-4-1","Y9011112-4-1",12,2
"2385",524,"Pair",4,"p9-4-1","Y9011112-4-1",13,1
"2386",524,"Pair",4,"p9-4-1","Y9011112-4-1",18,1
"2387",524,"Pair",4,"p9-4-1","Y9011112-4-1",21,1
"2388",524,"Pair",4,"p9-4-1","Y9011112-4-1",22,1
"2389",524,"Pair",4,"p9-4-1","Y9011112-4-1",25,1
"2390",524,"Pair",4,"p9-4-1","Y9011112-4-1",30,1
"2391",525,"Pair",4,"p10-4-1","PEX11-4-1",3,2
"2392",525,"Pair",4,"p10-4-1","PEX11-4-1",6,5
"2393",525,"Pair",4,"p10-4-1","PEX11-4-1",7,5
"2394",525,"Pair",4,"p10-4-1","PEX11-4-1",10,4
"2395",525,"Pair",4,"p10-4-1","PEX11-4-1",15,3
"2396",525,"Pair",4,"p10-4-1","PEX11-4-1",17,3
"2397",525,"Pair",4,"p10-4-1","PEX11-4-1",19,2
"2398",525,"Pair",4,"p10-4-1","PEX11-4-1",24,2
"2399",525,"Pair",4,"p10-4-1","PEX11-4-1",26,2
"2400",525,"Pair",4,"p10-4-1","PEX11-4-1",29,2
"2401",526,"Pair",4,"p10-4-1","Y9011112-4-1",3,2
"2402",526,"Pair",4,"p10-4-1","Y9011112-4-1",6,2
"2403",526,"Pair",4,"p10-4-1","Y9011112-4-1",8,4
"2404",526,"Pair",4,"p10-4-1","Y9011112-4-1",12,3
"2405",526,"Pair",4,"p10-4-1","Y9011112-4-1",15,4
"2406",526,"Pair",4,"p10-4-1","Y9011112-4-1",18,2
"2407",526,"Pair",4,"p10-4-1","Y9011112-4-1",20,4
"2408",526,"Pair",4,"p10-4-1","Y9011112-4-1",23,3
"2409",526,"Pair",4,"p10-4-1","Y9011112-4-1",27,2
"2410",526,"Pair",4,"p10-4-1","Y9011112-4-1",30,2
"2411",527,"Pair",4,"PEX11-4-1","Y9011112-4-1",2,2
"2412",527,"Pair",4,"PEX11-4-1","Y9011112-4-1",5,2
"2413",527,"Pair",4,"PEX11-4-1","Y9011112-4-1",8,2
"2414",527,"Pair",4,"PEX11-4-1","Y9011112-4-1",12,2
"2415",527,"Pair",4,"PEX11-4-1","Y9011112-4-1",14,2
"2416",527,"Pair",4,"PEX11-4-1","Y9011112-4-1",17,1
"2417",527,"Pair",4,"PEX11-4-1","Y9011112-4-1",21,1
"2418",527,"Pair",4,"PEX11-4-1","Y9011112-4-1",22,2
"2419",527,"Pair",4,"PEX11-4-1","Y9011112-4-1",25,1
"2420",527,"Pair",4,"PEX11-4-1","Y9011112-4-1",28,1
"2421",528,"Pair",5,"p1-5-1","p2-5-1",1,3
"2422",528,"Pair",5,"p1-5-1","p2-5-1",4,4
"2423",528,"Pair",5,"p1-5-1","p2-5-1",8,2
"2424",528,"Pair",5,"p1-5-1","p2-5-1",10,2
"2425",528,"Pair",5,"p1-5-1","p2-5-1",13,3
"2426",528,"Pair",5,"p1-5-1","p2-5-1",16,4
"2427",528,"Pair",5,"p1-5-1","p2-5-1",21,4
"2428",528,"Pair",5,"p1-5-1","p2-5-1",22,4
"2429",528,"Pair",5,"p1-5-1","p2-5-1",25,2
"2430",528,"Pair",5,"p1-5-1","p2-5-1",30,2
"2431",529,"Pair",5,"p1-5-1","p3-5-1",2,5
"2432",529,"Pair",5,"p1-5-1","p3-5-1",5,3
"2433",529,"Pair",5,"p1-5-1","p3-5-1",8,2
"2434",529,"Pair",5,"p1-5-1","p3-5-1",11,1
"2435",529,"Pair",5,"p1-5-1","p3-5-1",14,3
"2436",529,"Pair",5,"p1-5-1","p3-5-1",16,3
"2437",529,"Pair",5,"p1-5-1","p3-5-1",21,3
"2438",529,"Pair",5,"p1-5-1","p3-5-1",23,2
"2439",529,"Pair",5,"p1-5-1","p3-5-1",26,2
"2440",529,"Pair",5,"p1-5-1","p3-5-1",28,2
"2441",530,"Pair",5,"p1-5-1","p5-5-1",2,2
"2442",530,"Pair",5,"p1-5-1","p5-5-1",5,3
"2443",530,"Pair",5,"p1-5-1","p5-5-1",9,3
"2444",530,"Pair",5,"p1-5-1","p5-5-1",12,3
"2445",530,"Pair",5,"p1-5-1","p5-5-1",14,2
"2446",530,"Pair",5,"p1-5-1","p5-5-1",18,3
"2447",530,"Pair",5,"p1-5-1","p5-5-1",19,3
"2448",530,"Pair",5,"p1-5-1","p5-5-1",22,3
"2449",530,"Pair",5,"p1-5-1","p5-5-1",26,4
"2450",530,"Pair",5,"p1-5-1","p5-5-1",30,2
"2451",531,"Pair",5,"p1-5-1","p6-5-1",1,4
"2452",531,"Pair",5,"p1-5-1","p6-5-1",4,2
"2453",531,"Pair",5,"p1-5-1","p6-5-1",9,2
"2454",531,"Pair",5,"p1-5-1","p6-5-1",11,2
"2455",531,"Pair",5,"p1-5-1","p6-5-1",13,4
"2456",531,"Pair",5,"p1-5-1","p6-5-1",16,4
"2457",531,"Pair",5,"p1-5-1","p6-5-1",20,4
"2458",531,"Pair",5,"p1-5-1","p6-5-1",22,5
"2459",531,"Pair",5,"p1-5-1","p6-5-1",25,4
"2460",531,"Pair",5,"p1-5-1","p6-5-1",30,3
"2461",532,"Pair",5,"p1-5-1","p7-5-1",2,4
"2462",532,"Pair",5,"p1-5-1","p7-5-1",5,2
"2463",532,"Pair",5,"p1-5-1","p7-5-1",7,4
"2464",532,"Pair",5,"p1-5-1","p7-5-1",11,1
"2465",532,"Pair",5,"p1-5-1","p7-5-1",14,2
"2466",532,"Pair",5,"p1-5-1","p7-5-1",16,3
"2467",532,"Pair",5,"p1-5-1","p7-5-1",20,2
"2468",532,"Pair",5,"p1-5-1","p7-5-1",24,2
"2469",532,"Pair",5,"p1-5-1","p7-5-1",27,2
"2470",532,"Pair",5,"p1-5-1","p7-5-1",29,3
"2471",533,"Pair",5,"p1-5-1","p8-5-1",2,3
"2472",533,"Pair",5,"p1-5-1","p8-5-1",5,1
"2473",533,"Pair",5,"p1-5-1","p8-5-1",8,1
"2474",533,"Pair",5,"p1-5-1","p8-5-1",10,1
"2475",533,"Pair",5,"p1-5-1","p8-5-1",14,1
"2476",533,"Pair",5,"p1-5-1","p8-5-1",18,1
"2477",533,"Pair",5,"p1-5-1","p8-5-1",21,2
"2478",533,"Pair",5,"p1-5-1","p8-5-1",22,2
"2479",533,"Pair",5,"p1-5-1","p8-5-1",26,1
"2480",533,"Pair",5,"p1-5-1","p8-5-1",28,1
"2481",534,"Pair",5,"p1-5-1","p9-5-1",1,1
"2482",534,"Pair",5,"p1-5-1","p9-5-1",4,1
"2483",534,"Pair",5,"p1-5-1","p9-5-1",7,1
"2484",534,"Pair",5,"p1-5-1","p9-5-1",11,1
"2485",534,"Pair",5,"p1-5-1","p9-5-1",13,1
"2486",534,"Pair",5,"p1-5-1","p9-5-1",18,1
"2487",534,"Pair",5,"p1-5-1","p9-5-1",19,1
"2488",534,"Pair",5,"p1-5-1","p9-5-1",24,2
"2489",534,"Pair",5,"p1-5-1","p9-5-1",27,1
"2490",534,"Pair",5,"p1-5-1","p9-5-1",29,1
"2491",535,"Pair",5,"p1-5-1","p10-5-1",1,3
"2492",535,"Pair",5,"p1-5-1","p10-5-1",4,5
"2493",535,"Pair",5,"p1-5-1","p10-5-1",8,3
"2494",535,"Pair",5,"p1-5-1","p10-5-1",10,3
"2495",535,"Pair",5,"p1-5-1","p10-5-1",13,2
"2496",535,"Pair",5,"p1-5-1","p10-5-1",17,4
"2497",535,"Pair",5,"p1-5-1","p10-5-1",21,4
"2498",535,"Pair",5,"p1-5-1","p10-5-1",22,2
"2499",535,"Pair",5,"p1-5-1","p10-5-1",25,4
"2500",535,"Pair",5,"p1-5-1","p10-5-1",30,3
"2501",536,"Pair",5,"p1-5-1","Y9011112-5-1",1,4
"2502",536,"Pair",5,"p1-5-1","Y9011112-5-1",4,4
"2503",536,"Pair",5,"p1-5-1","Y9011112-5-1",7,2
"2504",536,"Pair",5,"p1-5-1","Y9011112-5-1",12,3
"2505",536,"Pair",5,"p1-5-1","Y9011112-5-1",13,4
"2506",536,"Pair",5,"p1-5-1","Y9011112-5-1",16,4
"2507",536,"Pair",5,"p1-5-1","Y9011112-5-1",19,2
"2508",536,"Pair",5,"p1-5-1","Y9011112-5-1",22,4
"2509",536,"Pair",5,"p1-5-1","Y9011112-5-1",27,1
"2510",536,"Pair",5,"p1-5-1","Y9011112-5-1",28,4
"2511",537,"Pair",5,"p2-5-1","p3-5-1",2,3
"2512",537,"Pair",5,"p2-5-1","p3-5-1",5,3
"2513",537,"Pair",5,"p2-5-1","p3-5-1",7,2
"2514",537,"Pair",5,"p2-5-1","p3-5-1",10,2
"2515",537,"Pair",5,"p2-5-1","p3-5-1",14,2
"2516",537,"Pair",5,"p2-5-1","p3-5-1",16,2
"2517",537,"Pair",5,"p2-5-1","p3-5-1",19,3
"2518",537,"Pair",5,"p2-5-1","p3-5-1",22,2
"2519",537,"Pair",5,"p2-5-1","p3-5-1",25,2
"2520",537,"Pair",5,"p2-5-1","p3-5-1",28,1
"2521",538,"Pair",5,"p2-5-1","p5-5-1",1,1
"2522",538,"Pair",5,"p2-5-1","p5-5-1",4,3
"2523",538,"Pair",5,"p2-5-1","p5-5-1",7,2
"2524",538,"Pair",5,"p2-5-1","p5-5-1",12,3
"2525",538,"Pair",5,"p2-5-1","p5-5-1",13,1
"2526",538,"Pair",5,"p2-5-1","p5-5-1",18,1
"2527",538,"Pair",5,"p2-5-1","p5-5-1",20,2
"2528",538,"Pair",5,"p2-5-1","p5-5-1",23,2
"2529",538,"Pair",5,"p2-5-1","p5-5-1",27,3
"2530",538,"Pair",5,"p2-5-1","p5-5-1",30,1
"2531",539,"Pair",5,"p2-5-1","p6-5-1",3,3
"2532",539,"Pair",5,"p2-5-1","p6-5-1",6,2
"2533",539,"Pair",5,"p2-5-1","p6-5-1",7,1
"2534",539,"Pair",5,"p2-5-1","p6-5-1",11,1
"2535",539,"Pair",5,"p2-5-1","p6-5-1",15,2
"2536",539,"Pair",5,"p2-5-1","p6-5-1",18,2
"2537",539,"Pair",5,"p2-5-1","p6-5-1",21,2
"2538",539,"Pair",5,"p2-5-1","p6-5-1",23,3
"2539",539,"Pair",5,"p2-5-1","p6-5-1",25,3
"2540",539,"Pair",5,"p2-5-1","p6-5-1",30,1
"2541",540,"Pair",5,"p2-5-1","p7-5-1",2,4
"2542",540,"Pair",5,"p2-5-1","p7-5-1",5,2
"2543",540,"Pair",5,"p2-5-1","p7-5-1",7,4
"2544",540,"Pair",5,"p2-5-1","p7-5-1",11,1
"2545",540,"Pair",5,"p2-5-1","p7-5-1",14,3
"2546",540,"Pair",5,"p2-5-1","p7-5-1",16,1
"2547",540,"Pair",5,"p2-5-1","p7-5-1",20,2
"2548",540,"Pair",5,"p2-5-1","p7-5-1",24,2
"2549",540,"Pair",5,"p2-5-1","p7-5-1",26,1
"2550",540,"Pair",5,"p2-5-1","p7-5-1",28,1
"2551",541,"Pair",5,"p2-5-1","p8-5-1",2,4
"2552",541,"Pair",5,"p2-5-1","p8-5-1",5,1
"2553",541,"Pair",5,"p2-5-1","p8-5-1",8,1
"2554",541,"Pair",5,"p2-5-1","p8-5-1",12,1
"2555",541,"Pair",5,"p2-5-1","p8-5-1",14,1
"2556",541,"Pair",5,"p2-5-1","p8-5-1",17,1
"2557",541,"Pair",5,"p2-5-1","p8-5-1",20,2
"2558",541,"Pair",5,"p2-5-1","p8-5-1",22,2
"2559",541,"Pair",5,"p2-5-1","p8-5-1",25,1
"2560",541,"Pair",5,"p2-5-1","p8-5-1",30,1
"2561",542,"Pair",5,"p2-5-1","p9-5-1",3,2
"2562",542,"Pair",5,"p2-5-1","p9-5-1",6,1
"2563",542,"Pair",5,"p2-5-1","p9-5-1",9,2
"2564",542,"Pair",5,"p2-5-1","p9-5-1",11,1
"2565",542,"Pair",5,"p2-5-1","p9-5-1",15,1
"2566",542,"Pair",5,"p2-5-1","p9-5-1",17,1
"2567",542,"Pair",5,"p2-5-1","p9-5-1",21,1
"2568",542,"Pair",5,"p2-5-1","p9-5-1",24,2
"2569",542,"Pair",5,"p2-5-1","p9-5-1",25,1
"2570",542,"Pair",5,"p2-5-1","p9-5-1",29,2
"2571",543,"Pair",5,"p2-5-1","p10-5-1",1,1
"2572",543,"Pair",5,"p2-5-1","p10-5-1",4,2
"2573",543,"Pair",5,"p2-5-1","p10-5-1",9,2
"2574",543,"Pair",5,"p2-5-1","p10-5-1",12,2
"2575",543,"Pair",5,"p2-5-1","p10-5-1",13,2
"2576",543,"Pair",5,"p2-5-1","p10-5-1",17,2
"2577",543,"Pair",5,"p2-5-1","p10-5-1",21,1
"2578",543,"Pair",5,"p2-5-1","p10-5-1",23,2
"2579",543,"Pair",5,"p2-5-1","p10-5-1",26,1
"2580",543,"Pair",5,"p2-5-1","p10-5-1",28,3
"2581",544,"Pair",5,"p2-5-1","Y9011112-5-1",3,3
"2582",544,"Pair",5,"p2-5-1","Y9011112-5-1",6,4
"2583",544,"Pair",5,"p2-5-1","Y9011112-5-1",7,5
"2584",544,"Pair",5,"p2-5-1","Y9011112-5-1",12,4
"2585",544,"Pair",5,"p2-5-1","Y9011112-5-1",15,2
"2586",544,"Pair",5,"p2-5-1","Y9011112-5-1",17,2
"2587",544,"Pair",5,"p2-5-1","Y9011112-5-1",19,1
"2588",544,"Pair",5,"p2-5-1","Y9011112-5-1",23,2
"2589",544,"Pair",5,"p2-5-1","Y9011112-5-1",25,2
"2590",544,"Pair",5,"p2-5-1","Y9011112-5-1",30,4
"2591",545,"Pair",5,"p3-5-1","p5-5-1",1,4
"2592",545,"Pair",5,"p3-5-1","p5-5-1",4,3
"2593",545,"Pair",5,"p3-5-1","p5-5-1",8,3
"2594",545,"Pair",5,"p3-5-1","p5-5-1",12,3
"2595",545,"Pair",5,"p3-5-1","p5-5-1",13,2
"2596",545,"Pair",5,"p3-5-1","p5-5-1",17,3
"2597",545,"Pair",5,"p3-5-1","p5-5-1",21,4
"2598",545,"Pair",5,"p3-5-1","p5-5-1",23,2
"2599",545,"Pair",5,"p3-5-1","p5-5-1",26,3
"2600",545,"Pair",5,"p3-5-1","p5-5-1",30,3
"2601",546,"Pair",5,"p3-5-1","p6-5-1",3,5
"2602",546,"Pair",5,"p3-5-1","p6-5-1",6,5
"2603",546,"Pair",5,"p3-5-1","p6-5-1",9,3
"2604",546,"Pair",5,"p3-5-1","p6-5-1",11,4
"2605",546,"Pair",5,"p3-5-1","p6-5-1",15,3
"2606",546,"Pair",5,"p3-5-1","p6-5-1",17,5
"2607",546,"Pair",5,"p3-5-1","p6-5-1",21,4
"2608",546,"Pair",5,"p3-5-1","p6-5-1",24,3
"2609",546,"Pair",5,"p3-5-1","p6-5-1",25,4
"2610",546,"Pair",5,"p3-5-1","p6-5-1",30,3
"2611",547,"Pair",5,"p3-5-1","p7-5-1",2,5
"2612",547,"Pair",5,"p3-5-1","p7-5-1",5,5
"2613",547,"Pair",5,"p3-5-1","p7-5-1",7,5
"2614",547,"Pair",5,"p3-5-1","p7-5-1",10,5
"2615",547,"Pair",5,"p3-5-1","p7-5-1",14,5
"2616",547,"Pair",5,"p3-5-1","p7-5-1",17,5
"2617",547,"Pair",5,"p3-5-1","p7-5-1",21,3
"2618",547,"Pair",5,"p3-5-1","p7-5-1",24,4
"2619",547,"Pair",5,"p3-5-1","p7-5-1",27,5
"2620",547,"Pair",5,"p3-5-1","p7-5-1",30,3
"2621",548,"Pair",5,"p3-5-1","p8-5-1",1,1
"2622",548,"Pair",5,"p3-5-1","p8-5-1",4,1
"2623",548,"Pair",5,"p3-5-1","p8-5-1",7,1
"2624",548,"Pair",5,"p3-5-1","p8-5-1",11,1
"2625",548,"Pair",5,"p3-5-1","p8-5-1",13,1
"2626",548,"Pair",5,"p3-5-1","p8-5-1",17,1
"2627",548,"Pair",5,"p3-5-1","p8-5-1",19,1
"2628",548,"Pair",5,"p3-5-1","p8-5-1",24,2
"2629",548,"Pair",5,"p3-5-1","p8-5-1",27,1
"2630",548,"Pair",5,"p3-5-1","p8-5-1",30,1
"2631",549,"Pair",5,"p3-5-1","p9-5-1",2,1
"2632",549,"Pair",5,"p3-5-1","p9-5-1",5,1
"2633",549,"Pair",5,"p3-5-1","p9-5-1",9,1
"2634",549,"Pair",5,"p3-5-1","p9-5-1",12,1
"2635",549,"Pair",5,"p3-5-1","p9-5-1",14,1
"2636",549,"Pair",5,"p3-5-1","p9-5-1",16,1
"2637",549,"Pair",5,"p3-5-1","p9-5-1",19,1
"2638",549,"Pair",5,"p3-5-1","p9-5-1",23,1
"2639",549,"Pair",5,"p3-5-1","p9-5-1",26,1
"2640",549,"Pair",5,"p3-5-1","p9-5-1",30,1
"2641",550,"Pair",5,"p3-5-1","p10-5-1",2,4
"2642",550,"Pair",5,"p3-5-1","p10-5-1",5,2
"2643",550,"Pair",5,"p3-5-1","p10-5-1",8,2
"2644",550,"Pair",5,"p3-5-1","p10-5-1",10,4
"2645",550,"Pair",5,"p3-5-1","p10-5-1",14,3
"2646",550,"Pair",5,"p3-5-1","p10-5-1",17,2
"2647",550,"Pair",5,"p3-5-1","p10-5-1",19,2
"2648",550,"Pair",5,"p3-5-1","p10-5-1",22,2
"2649",550,"Pair",5,"p3-5-1","p10-5-1",25,3
"2650",550,"Pair",5,"p3-5-1","p10-5-1",29,2
"2651",551,"Pair",5,"p3-5-1","Y9011112-5-1",3,3
"2652",551,"Pair",5,"p3-5-1","Y9011112-5-1",6,2
"2653",551,"Pair",5,"p3-5-1","Y9011112-5-1",7,2
"2654",551,"Pair",5,"p3-5-1","Y9011112-5-1",12,4
"2655",551,"Pair",5,"p3-5-1","Y9011112-5-1",15,3
"2656",551,"Pair",5,"p3-5-1","Y9011112-5-1",18,3
"2657",551,"Pair",5,"p3-5-1","Y9011112-5-1",20,4
"2658",551,"Pair",5,"p3-5-1","Y9011112-5-1",22,3
"2659",551,"Pair",5,"p3-5-1","Y9011112-5-1",25,2
"2660",551,"Pair",5,"p3-5-1","Y9011112-5-1",29,2
"2661",552,"Pair",5,"p5-5-1","p6-5-1",1,3
"2662",552,"Pair",5,"p5-5-1","p6-5-1",4,4
"2663",552,"Pair",5,"p5-5-1","p6-5-1",9,3
"2664",552,"Pair",5,"p5-5-1","p6-5-1",10,4
"2665",552,"Pair",5,"p5-5-1","p6-5-1",13,3
"2666",552,"Pair",5,"p5-5-1","p6-5-1",16,2
"2667",552,"Pair",5,"p5-5-1","p6-5-1",20,3
"2668",552,"Pair",5,"p5-5-1","p6-5-1",23,4
"2669",552,"Pair",5,"p5-5-1","p6-5-1",26,4
"2670",552,"Pair",5,"p5-5-1","p6-5-1",30,2
"2671",553,"Pair",5,"p5-5-1","p7-5-1",1,2
"2672",553,"Pair",5,"p5-5-1","p7-5-1",4,2
"2673",553,"Pair",5,"p5-5-1","p7-5-1",7,2
"2674",553,"Pair",5,"p5-5-1","p7-5-1",11,1
"2675",553,"Pair",5,"p5-5-1","p7-5-1",13,3
"2676",553,"Pair",5,"p5-5-1","p7-5-1",18,2
"2677",553,"Pair",5,"p5-5-1","p7-5-1",21,3
"2678",553,"Pair",5,"p5-5-1","p7-5-1",23,2
"2679",553,"Pair",5,"p5-5-1","p7-5-1",25,3
"2680",553,"Pair",5,"p5-5-1","p7-5-1",29,2
"2681",554,"Pair",5,"p5-5-1","p8-5-1",2,1
"2682",554,"Pair",5,"p5-5-1","p8-5-1",5,1
"2683",554,"Pair",5,"p5-5-1","p8-5-1",8,1
"2684",554,"Pair",5,"p5-5-1","p8-5-1",12,1
"2685",554,"Pair",5,"p5-5-1","p8-5-1",14,1
"2686",554,"Pair",5,"p5-5-1","p8-5-1",18,1
"2687",554,"Pair",5,"p5-5-1","p8-5-1",19,1
"2688",554,"Pair",5,"p5-5-1","p8-5-1",24,2
"2689",554,"Pair",5,"p5-5-1","p8-5-1",25,1
"2690",554,"Pair",5,"p5-5-1","p8-5-1",28,1
"2691",555,"Pair",5,"p5-5-1","p9-5-1",2,1
"2692",555,"Pair",5,"p5-5-1","p9-5-1",5,1
"2693",555,"Pair",5,"p5-5-1","p9-5-1",7,1
"2694",555,"Pair",5,"p5-5-1","p9-5-1",10,1
"2695",555,"Pair",5,"p5-5-1","p9-5-1",14,1
"2696",555,"Pair",5,"p5-5-1","p9-5-1",17,2
"2697",555,"Pair",5,"p5-5-1","p9-5-1",21,1
"2698",555,"Pair",5,"p5-5-1","p9-5-1",22,1
"2699",555,"Pair",5,"p5-5-1","p9-5-1",27,1
"2700",555,"Pair",5,"p5-5-1","p9-5-1",28,1
"2701",556,"Pair",5,"p5-5-1","p10-5-1",1,5
"2702",556,"Pair",5,"p5-5-1","p10-5-1",4,5
"2703",556,"Pair",5,"p5-5-1","p10-5-1",7,4
"2704",556,"Pair",5,"p5-5-1","p10-5-1",10,5
"2705",556,"Pair",5,"p5-5-1","p10-5-1",13,5
"2706",556,"Pair",5,"p5-5-1","p10-5-1",17,5
"2707",556,"Pair",5,"p5-5-1","p10-5-1",21,5
"2708",556,"Pair",5,"p5-5-1","p10-5-1",24,4
"2709",556,"Pair",5,"p5-5-1","p10-5-1",26,5
"2710",556,"Pair",5,"p5-5-1","p10-5-1",28,5
"2711",557,"Pair",5,"p5-5-1","Y9011112-5-1",1,3
"2712",557,"Pair",5,"p5-5-1","Y9011112-5-1",4,2
"2713",557,"Pair",5,"p5-5-1","Y9011112-5-1",8,2
"2714",557,"Pair",5,"p5-5-1","Y9011112-5-1",12,4
"2715",557,"Pair",5,"p5-5-1","Y9011112-5-1",13,1
"2716",557,"Pair",5,"p5-5-1","Y9011112-5-1",17,1
"2717",557,"Pair",5,"p5-5-1","Y9011112-5-1",21,2
"2718",557,"Pair",5,"p5-5-1","Y9011112-5-1",22,4
"2719",557,"Pair",5,"p5-5-1","Y9011112-5-1",27,4
"2720",557,"Pair",5,"p5-5-1","Y9011112-5-1",30,2
"2721",558,"Pair",5,"p6-5-1","p7-5-1",2,4
"2722",558,"Pair",5,"p6-5-1","p7-5-1",5,4
"2723",558,"Pair",5,"p6-5-1","p7-5-1",9,3
"2724",558,"Pair",5,"p6-5-1","p7-5-1",12,5
"2725",558,"Pair",5,"p6-5-1","p7-5-1",14,4
"2726",558,"Pair",5,"p6-5-1","p7-5-1",16,2
"2727",558,"Pair",5,"p6-5-1","p7-5-1",20,3
"2728",558,"Pair",5,"p6-5-1","p7-5-1",24,3
"2729",558,"Pair",5,"p6-5-1","p7-5-1",25,4
"2730",558,"Pair",5,"p6-5-1","p7-5-1",29,5
"2731",559,"Pair",5,"p6-5-1","p8-5-1",1,1
"2732",559,"Pair",5,"p6-5-1","p8-5-1",4,1
"2733",559,"Pair",5,"p6-5-1","p8-5-1",9,1
"2734",559,"Pair",5,"p6-5-1","p8-5-1",10,1
"2735",559,"Pair",5,"p6-5-1","p8-5-1",13,1
"2736",559,"Pair",5,"p6-5-1","p8-5-1",17,1
"2737",559,"Pair",5,"p6-5-1","p8-5-1",21,1
"2738",559,"Pair",5,"p6-5-1","p8-5-1",24,2
"2739",559,"Pair",5,"p6-5-1","p8-5-1",27,1
"2740",559,"Pair",5,"p6-5-1","p8-5-1",30,1
"2741",560,"Pair",5,"p6-5-1","p9-5-1",2,1
"2742",560,"Pair",5,"p6-5-1","p9-5-1",5,2
"2743",560,"Pair",5,"p6-5-1","p9-5-1",9,1
